datahora,Macrorregioes,Normal(mm),Observado(mm),Desvio(%)
1976-08-01 12:00:00+00:00,Litoral De Pecem,4.2,13.0,210.6
1976-08-01 12:00:00+00:00,Litoral Norte,2.2,2.2,2.7
1976-08-01 12:00:00+00:00,Macico De Baturite,12.9,12.4,-3.4
1976-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,1.5,-68.2
1976-09-01 12:00:00+00:00,Cariri,5.6,39.0,601.5
1976-09-01 12:00:00+00:00,Ibiapaba,1.1,6.3,465.8
1976-09-01 12:00:00+00:00,Jaguaribana,1.4,0.1,-91.2
1976-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,3.8,-34.4
1976-09-01 12:00:00+00:00,Litoral De Pecem,1.8,1.7,-4.9
1976-09-01 12:00:00+00:00,Litoral Norte,0.5,0.3,-36.5
1976-09-01 12:00:00+00:00,Macico De Baturite,4.5,1.8,-58.7
1976-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,6.2,231.4
1976-10-01 12:00:00+00:00,Cariri,13.5,79.5,488.6
1976-10-01 12:00:00+00:00,Ibiapaba,3.0,9.1,197.6
1976-10-01 12:00:00+00:00,Jaguaribana,2.6,17.0,555.1
1976-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,30.0,800.8
1976-10-01 12:00:00+00:00,Litoral De Pecem,1.4,8.6,527.4
1976-10-01 12:00:00+00:00,Litoral Norte,0.7,1.8,153.9
1976-10-01 12:00:00+00:00,Macico De Baturite,3.5,37.0,943.2
1976-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,19.1,424.2
1976-11-01 12:00:00+00:00,Cariri,19.5,93.5,378.8
1976-11-01 12:00:00+00:00,Ibiapaba,6.8,25.1,271.7
1976-11-01 12:00:00+00:00,Jaguaribana,3.2,12.6,296.0
1976-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,15.7,331.7
1976-11-01 12:00:00+00:00,Litoral De Pecem,2.0,17.4,771.1
1976-11-01 12:00:00+00:00,Litoral Norte,1.4,14.1,879.0
1976-11-01 12:00:00+00:00,Macico De Baturite,5.1,15.2,195.9
1976-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,17.5,247.0
1976-12-01 12:00:00+00:00,Cariri,68.0,59.9,-11.9
1976-12-01 12:00:00+00:00,Ibiapaba,34.2,7.9,-76.9
1976-12-01 12:00:00+00:00,Jaguaribana,21.4,17.6,-17.5
1976-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,5.9,-76.8
1976-12-01 12:00:00+00:00,Litoral De Pecem,18.2,1.9,-89.4
1976-12-01 12:00:00+00:00,Litoral Norte,20.5,4.9,-75.9
1976-12-01 12:00:00+00:00,Macico De Baturite,23.9,17.8,-25.5
1976-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,15.5,-52.0
1977-01-01 12:00:00+00:00,Cariri,147.7,126.1,-14.7
1977-01-01 12:00:00+00:00,Ibiapaba,109.5,146.6,33.8
1977-01-01 12:00:00+00:00,Jaguaribana,84.7,150.4,77.6
1977-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,132.3,37.5
1977-01-01 12:00:00+00:00,Litoral De Pecem,87.5,134.0,53.2
1977-01-01 12:00:00+00:00,Litoral Norte,111.0,154.8,39.4
1977-01-01 12:00:00+00:00,Macico De Baturite,96.9,161.0,66.1
1977-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,104.8,19.6
1977-02-01 12:00:00+00:00,Cariri,157.7,193.2,22.5
1977-02-01 12:00:00+00:00,Ibiapaba,136.6,141.4,3.5
1977-02-01 12:00:00+00:00,Jaguaribana,105.7,121.0,14.5
1977-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,154.9,15.8
1977-02-01 12:00:00+00:00,Litoral De Pecem,122.9,157.2,28.0
1977-02-01 12:00:00+00:00,Litoral Norte,152.4,193.0,26.6
1977-02-01 12:00:00+00:00,Macico De Baturite,116.8,180.0,54.2
1977-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,102.0,4.5
1977-03-01 12:00:00+00:00,Cariri,216.3,247.5,14.4
1977-03-01 12:00:00+00:00,Ibiapaba,230.5,218.4,-5.3
1977-03-01 12:00:00+00:00,Jaguaribana,189.5,169.9,-10.4
1977-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,278.8,11.1
1977-03-01 12:00:00+00:00,Litoral De Pecem,231.5,212.5,-8.2
1977-03-01 12:00:00+00:00,Litoral Norte,264.2,194.3,-26.5
1977-03-01 12:00:00+00:00,Macico De Baturite,209.5,275.7,31.6
1977-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,134.4,-21.8
1977-04-01 12:00:00+00:00,Cariri,178.5,239.1,33.9
1977-04-01 12:00:00+00:00,Ibiapaba,208.0,175.4,-15.7
1977-04-01 12:00:00+00:00,Jaguaribana,184.2,237.3,28.8
1977-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,205.9,-21.8
1977-04-01 12:00:00+00:00,Litoral De Pecem,210.0,229.1,9.1
1977-04-01 12:00:00+00:00,Litoral Norte,240.2,240.9,0.3
1977-04-01 12:00:00+00:00,Macico De Baturite,222.5,203.8,-8.4
1977-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,184.7,17.1
1977-05-01 12:00:00+00:00,Cariri,64.1,107.4,67.7
1977-05-01 12:00:00+00:00,Ibiapaba,97.0,123.6,27.4
1977-05-01 12:00:00+00:00,Jaguaribana,100.6,155.6,54.6
1977-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,177.6,19.3
1977-05-01 12:00:00+00:00,Litoral De Pecem,112.0,144.4,29.0
1977-05-01 12:00:00+00:00,Litoral Norte,121.5,145.2,19.5
1977-05-01 12:00:00+00:00,Macico De Baturite,136.6,229.1,67.7
1977-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,97.5,39.3
1977-06-01 12:00:00+00:00,Cariri,20.1,41.2,105.2
1977-06-01 12:00:00+00:00,Ibiapaba,32.8,67.2,105.2
1977-06-01 12:00:00+00:00,Jaguaribana,43.2,112.2,159.4
1977-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,196.6,121.0
1977-06-01 12:00:00+00:00,Litoral De Pecem,53.6,111.7,108.5
1977-06-01 12:00:00+00:00,Litoral Norte,37.3,77.6,108.3
1977-06-01 12:00:00+00:00,Macico De Baturite,81.6,182.8,123.9
1977-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,82.2,183.9
1977-07-01 12:00:00+00:00,Cariri,10.4,26.4,154.1
1977-07-01 12:00:00+00:00,Ibiapaba,12.0,39.4,228.8
1977-07-01 12:00:00+00:00,Jaguaribana,18.1,57.1,214.7
1977-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,135.2,308.7
1977-07-01 12:00:00+00:00,Litoral De Pecem,21.8,103.8,376.3
1977-07-01 12:00:00+00:00,Litoral Norte,11.6,33.2,185.4
1977-07-01 12:00:00+00:00,Macico De Baturite,33.9,108.7,220.4
1977-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,30.5,136.9
1977-08-01 12:00:00+00:00,Cariri,3.4,0.7,-78.9
1977-08-01 12:00:00+00:00,Ibiapaba,2.7,0.7,-73.8
1977-08-01 12:00:00+00:00,Jaguaribana,6.7,0.9,-87.1
1977-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,7.0,-30.1
1977-08-01 12:00:00+00:00,Litoral De Pecem,4.2,9.7,132.7
1977-08-01 12:00:00+00:00,Litoral Norte,2.2,2.2,1.3
1977-08-01 12:00:00+00:00,Macico De Baturite,12.9,8.8,-31.9
1977-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,0.3,-93.0
1977-09-01 12:00:00+00:00,Cariri,5.6,3.1,-43.6
1977-09-01 12:00:00+00:00,Ibiapaba,1.1,0.2,-80.1
1977-09-01 12:00:00+00:00,Jaguaribana,1.4,1.0,-24.1
1977-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,7.3,25.3
1977-09-01 12:00:00+00:00,Litoral De Pecem,1.8,1.5,-16.7
1977-09-01 12:00:00+00:00,Litoral Norte,0.5,0.3,-40.4
1977-09-01 12:00:00+00:00,Macico De Baturite,4.5,3.9,-12.6
1977-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,1.0,-44.6
1977-10-01 12:00:00+00:00,Cariri,13.5,17.7,30.7
1977-10-01 12:00:00+00:00,Ibiapaba,3.0,0.2,-94.4
1977-10-01 12:00:00+00:00,Jaguaribana,2.6,1.1,-59.5
1977-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,9.8,195.1
1977-10-01 12:00:00+00:00,Litoral De Pecem,1.4,1.3,-2.6
1977-10-01 12:00:00+00:00,Litoral Norte,0.7,0.0,-100.0
1977-10-01 12:00:00+00:00,Macico De Baturite,3.5,3.4,-3.0
1977-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,3.6,-2.2
1977-11-01 12:00:00+00:00,Cariri,19.5,7.7,-60.8
1977-11-01 12:00:00+00:00,Ibiapaba,6.8,0.3,-95.0
1977-11-01 12:00:00+00:00,Jaguaribana,3.2,1.6,-48.6
1977-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,3.7,0.4
1977-11-01 12:00:00+00:00,Litoral De Pecem,2.0,0.8,-62.4
1977-11-01 12:00:00+00:00,Litoral Norte,1.4,0.5,-66.1
1977-11-01 12:00:00+00:00,Macico De Baturite,5.1,2.6,-49.6
1977-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,1.1,-77.5
1977-12-01 12:00:00+00:00,Cariri,68.0,98.8,45.3
1977-12-01 12:00:00+00:00,Ibiapaba,34.2,71.8,110.2
1977-12-01 12:00:00+00:00,Jaguaribana,21.4,34.2,59.9
1977-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,5.9,-76.5
1977-12-01 12:00:00+00:00,Litoral De Pecem,18.2,3.6,-80.3
1977-12-01 12:00:00+00:00,Litoral Norte,20.5,14.3,-30.2
1977-12-01 12:00:00+00:00,Macico De Baturite,23.9,12.9,-46.0
1977-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,47.5,47.5
1978-01-01 12:00:00+00:00,Cariri,147.7,151.4,2.5
1978-01-01 12:00:00+00:00,Ibiapaba,109.5,140.4,28.2
1978-01-01 12:00:00+00:00,Jaguaribana,84.7,30.4,-64.1
1978-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,32.7,-66.0
1978-01-01 12:00:00+00:00,Litoral De Pecem,87.5,22.1,-74.7
1978-01-01 12:00:00+00:00,Litoral Norte,111.0,129.8,16.9
1978-01-01 12:00:00+00:00,Macico De Baturite,96.9,11.2,-88.5
1978-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,66.5,-24.1
1978-02-01 12:00:00+00:00,Cariri,157.7,249.9,58.5
1978-02-01 12:00:00+00:00,Ibiapaba,136.6,115.1,-15.8
1978-02-01 12:00:00+00:00,Jaguaribana,105.7,113.2,7.1
1978-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,151.3,13.2
1978-02-01 12:00:00+00:00,Litoral De Pecem,122.9,111.9,-8.9
1978-02-01 12:00:00+00:00,Litoral Norte,152.4,139.1,-8.7
1978-02-01 12:00:00+00:00,Macico De Baturite,116.8,143.7,23.0
1978-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,113.3,16.0
1978-03-01 12:00:00+00:00,Cariri,216.3,145.5,-32.7
1978-03-01 12:00:00+00:00,Ibiapaba,230.5,179.7,-22.0
1978-03-01 12:00:00+00:00,Jaguaribana,189.5,151.8,-19.9
1978-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,177.5,-29.2
1978-03-01 12:00:00+00:00,Litoral De Pecem,231.5,184.2,-20.4
1978-03-01 12:00:00+00:00,Litoral Norte,264.2,173.2,-34.4
1978-03-01 12:00:00+00:00,Macico De Baturite,209.5,145.5,-30.6
1978-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,105.7,-38.5
1978-04-01 12:00:00+00:00,Cariri,178.5,165.9,-7.1
1978-04-01 12:00:00+00:00,Ibiapaba,208.0,218.6,5.1
1978-04-01 12:00:00+00:00,Jaguaribana,184.2,149.2,-19.0
1978-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,164.1,-37.7
1978-04-01 12:00:00+00:00,Litoral De Pecem,210.0,191.5,-8.8
1978-04-01 12:00:00+00:00,Litoral Norte,240.2,236.7,-1.5
1978-04-01 12:00:00+00:00,Macico De Baturite,222.5,145.0,-34.8
1978-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,139.0,-11.9
1978-05-01 12:00:00+00:00,Cariri,64.1,127.0,98.2
1978-05-01 12:00:00+00:00,Ibiapaba,97.0,114.3,17.9
1978-05-01 12:00:00+00:00,Jaguaribana,100.6,172.6,71.5
1978-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,168.3,13.1
1978-05-01 12:00:00+00:00,Litoral De Pecem,112.0,146.1,30.5
1978-05-01 12:00:00+00:00,Litoral Norte,121.5,164.3,35.3
1978-05-01 12:00:00+00:00,Macico De Baturite,136.6,222.2,62.6
1978-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,99.3,41.9
1978-06-01 12:00:00+00:00,Cariri,20.1,21.0,4.5
1978-06-01 12:00:00+00:00,Ibiapaba,32.8,15.4,-53.0
1978-06-01 12:00:00+00:00,Jaguaribana,43.2,49.9,15.4
1978-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,49.8,-44.0
1978-06-01 12:00:00+00:00,Litoral De Pecem,53.6,28.7,-46.5
1978-06-01 12:00:00+00:00,Litoral Norte,37.3,15.1,-59.5
1978-06-01 12:00:00+00:00,Macico De Baturite,81.6,60.8,-25.5
1978-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,23.8,-17.9
1978-07-01 12:00:00+00:00,Cariri,10.4,45.9,342.2
1978-07-01 12:00:00+00:00,Ibiapaba,12.0,30.5,154.7
1978-07-01 12:00:00+00:00,Jaguaribana,18.1,46.7,157.8
1978-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,88.4,167.2
1978-07-01 12:00:00+00:00,Litoral De Pecem,21.8,43.9,101.3
1978-07-01 12:00:00+00:00,Litoral Norte,11.6,33.9,191.0
1978-07-01 12:00:00+00:00,Macico De Baturite,33.9,36.2,6.8
1978-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,35.0,172.4
1978-08-01 12:00:00+00:00,Cariri,3.4,1.8,-48.8
1978-08-01 12:00:00+00:00,Ibiapaba,2.7,0.5,-82.5
1978-08-01 12:00:00+00:00,Jaguaribana,6.7,4.9,-27.1
1978-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,10.5,4.5
1978-08-01 12:00:00+00:00,Litoral De Pecem,4.2,4.4,4.3
1978-08-01 12:00:00+00:00,Litoral Norte,2.2,2.3,4.6
1978-08-01 12:00:00+00:00,Macico De Baturite,12.9,11.5,-10.7
1978-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,2.1,-56.0
1978-09-01 12:00:00+00:00,Cariri,5.6,15.2,174.5
1978-09-01 12:00:00+00:00,Ibiapaba,1.1,2.2,94.3
1978-09-01 12:00:00+00:00,Jaguaribana,1.4,9.1,562.2
1978-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,8.1,38.0
1978-09-01 12:00:00+00:00,Litoral De Pecem,1.8,3.1,73.4
1978-09-01 12:00:00+00:00,Litoral Norte,0.5,1.8,247.5
1978-09-01 12:00:00+00:00,Macico De Baturite,4.5,4.8,8.3
1978-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,11.5,511.7
1978-10-01 12:00:00+00:00,Cariri,13.5,8.3,-38.3
1978-10-01 12:00:00+00:00,Ibiapaba,3.0,2.2,-29.3
1978-10-01 12:00:00+00:00,Jaguaribana,2.6,2.7,2.2
1978-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,12.9,287.2
1978-10-01 12:00:00+00:00,Litoral De Pecem,1.4,3.6,163.5
1978-10-01 12:00:00+00:00,Litoral Norte,0.7,0.1,-88.8
1978-10-01 12:00:00+00:00,Macico De Baturite,3.5,16.1,354.7
1978-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,2.4,-34.3
1978-11-01 12:00:00+00:00,Cariri,19.5,37.1,90.1
1978-11-01 12:00:00+00:00,Ibiapaba,6.8,19.3,185.0
1978-11-01 12:00:00+00:00,Jaguaribana,3.2,21.7,581.3
1978-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,10.6,191.2
1978-11-01 12:00:00+00:00,Litoral De Pecem,2.0,3.0,52.5
1978-11-01 12:00:00+00:00,Litoral Norte,1.4,4.2,190.3
1978-11-01 12:00:00+00:00,Macico De Baturite,5.1,18.5,260.4
1978-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,17.7,252.4
1978-12-01 12:00:00+00:00,Cariri,68.0,33.5,-50.7
1978-12-01 12:00:00+00:00,Ibiapaba,34.2,18.4,-46.1
1978-12-01 12:00:00+00:00,Jaguaribana,21.4,13.6,-36.5
1978-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,14.4,-43.0
1978-12-01 12:00:00+00:00,Litoral De Pecem,18.2,15.0,-17.6
1978-12-01 12:00:00+00:00,Litoral Norte,20.5,9.0,-56.4
1978-12-01 12:00:00+00:00,Macico De Baturite,23.9,13.8,-42.3
1978-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,21.2,-34.2
1979-01-01 12:00:00+00:00,Cariri,147.7,164.2,11.2
1979-01-01 12:00:00+00:00,Ibiapaba,109.5,76.2,-30.5
1979-01-01 12:00:00+00:00,Jaguaribana,84.7,55.2,-34.8
1979-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,44.0,-54.3
1979-01-01 12:00:00+00:00,Litoral De Pecem,87.5,36.3,-58.5
1979-01-01 12:00:00+00:00,Litoral Norte,111.0,43.2,-61.1
1979-01-01 12:00:00+00:00,Macico De Baturite,96.9,35.8,-63.1
1979-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,70.0,-20.2
1979-02-01 12:00:00+00:00,Cariri,157.7,137.6,-12.7
1979-02-01 12:00:00+00:00,Ibiapaba,136.6,84.7,-38.0
1979-02-01 12:00:00+00:00,Jaguaribana,105.7,114.0,7.8
1979-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,98.9,-26.1
1979-02-01 12:00:00+00:00,Litoral De Pecem,122.9,73.5,-40.2
1979-02-01 12:00:00+00:00,Litoral Norte,152.4,91.5,-40.0
1979-02-01 12:00:00+00:00,Macico De Baturite,116.8,110.1,-5.7
1979-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,58.4,-40.2
1979-03-01 12:00:00+00:00,Cariri,216.3,175.0,-19.1
1979-03-01 12:00:00+00:00,Ibiapaba,230.5,121.2,-47.4
1979-03-01 12:00:00+00:00,Jaguaribana,189.5,92.1,-51.4
1979-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,162.5,-35.2
1979-03-01 12:00:00+00:00,Litoral De Pecem,231.5,138.1,-40.3
1979-03-01 12:00:00+00:00,Litoral Norte,264.2,214.6,-18.8
1979-03-01 12:00:00+00:00,Macico De Baturite,209.5,106.4,-49.2
1979-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,98.3,-42.8
1979-04-01 12:00:00+00:00,Cariri,178.5,143.4,-19.7
1979-04-01 12:00:00+00:00,Ibiapaba,208.0,99.3,-52.3
1979-04-01 12:00:00+00:00,Jaguaribana,184.2,85.0,-53.9
1979-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,95.4,-63.8
1979-04-01 12:00:00+00:00,Litoral De Pecem,210.0,107.2,-48.9
1979-04-01 12:00:00+00:00,Litoral Norte,240.2,118.9,-50.5
1979-04-01 12:00:00+00:00,Macico De Baturite,222.5,141.4,-36.5
1979-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,98.3,-37.7
1979-05-01 12:00:00+00:00,Cariri,64.1,85.6,33.6
1979-05-01 12:00:00+00:00,Ibiapaba,97.0,137.2,41.4
1979-05-01 12:00:00+00:00,Jaguaribana,100.6,104.0,3.3
1979-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,147.9,-0.7
1979-05-01 12:00:00+00:00,Litoral De Pecem,112.0,128.7,14.9
1979-05-01 12:00:00+00:00,Litoral Norte,121.5,94.6,-22.1
1979-05-01 12:00:00+00:00,Macico De Baturite,136.6,130.9,-4.2
1979-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,109.8,56.9
1979-06-01 12:00:00+00:00,Cariri,20.1,5.9,-70.7
1979-06-01 12:00:00+00:00,Ibiapaba,32.8,31.8,-3.0
1979-06-01 12:00:00+00:00,Jaguaribana,43.2,29.2,-32.5
1979-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,40.4,-54.5
1979-06-01 12:00:00+00:00,Litoral De Pecem,53.6,27.2,-49.1
1979-06-01 12:00:00+00:00,Litoral Norte,37.3,24.5,-34.3
1979-06-01 12:00:00+00:00,Macico De Baturite,81.6,36.2,-55.6
1979-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,20.9,-27.7
1979-07-01 12:00:00+00:00,Cariri,10.4,5.4,-47.7
1979-07-01 12:00:00+00:00,Ibiapaba,12.0,5.3,-56.1
1979-07-01 12:00:00+00:00,Jaguaribana,18.1,9.7,-46.7
1979-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,6.7,-79.7
1979-07-01 12:00:00+00:00,Litoral De Pecem,21.8,1.4,-93.6
1979-07-01 12:00:00+00:00,Litoral Norte,11.6,0.5,-95.6
1979-07-01 12:00:00+00:00,Macico De Baturite,33.9,10.2,-69.9
1979-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,8.3,-35.1
1979-08-01 12:00:00+00:00,Cariri,3.4,3.5,2.1
1979-08-01 12:00:00+00:00,Ibiapaba,2.7,2.6,-6.4
1979-08-01 12:00:00+00:00,Jaguaribana,6.7,1.5,-76.9
1979-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,18.8,87.9
1979-08-01 12:00:00+00:00,Litoral De Pecem,4.2,3.6,-12.8
1979-08-01 12:00:00+00:00,Litoral Norte,2.2,1.0,-55.8
1979-08-01 12:00:00+00:00,Macico De Baturite,12.9,13.3,3.7
1979-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,2.2,-55.0
1979-09-01 12:00:00+00:00,Cariri,5.6,23.0,314.0
1979-09-01 12:00:00+00:00,Ibiapaba,1.1,2.4,120.6
1979-09-01 12:00:00+00:00,Jaguaribana,1.4,10.1,635.2
1979-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,44.3,657.4
1979-09-01 12:00:00+00:00,Litoral De Pecem,1.8,7.7,331.8
1979-09-01 12:00:00+00:00,Litoral Norte,0.5,3.0,485.7
1979-09-01 12:00:00+00:00,Macico De Baturite,4.5,12.1,171.0
1979-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,10.1,437.1
1979-10-01 12:00:00+00:00,Cariri,13.5,16.1,19.0
1979-10-01 12:00:00+00:00,Ibiapaba,3.0,1.4,-54.6
1979-10-01 12:00:00+00:00,Jaguaribana,2.6,2.5,-4.4
1979-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,3.0,-9.1
1979-10-01 12:00:00+00:00,Litoral De Pecem,1.4,1.8,32.5
1979-10-01 12:00:00+00:00,Litoral Norte,0.7,0.2,-74.8
1979-10-01 12:00:00+00:00,Macico De Baturite,3.5,2.6,-27.0
1979-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,2.0,-44.2
1979-11-01 12:00:00+00:00,Cariri,19.5,53.8,175.3
1979-11-01 12:00:00+00:00,Ibiapaba,6.8,18.9,179.7
1979-11-01 12:00:00+00:00,Jaguaribana,3.2,18.9,491.4
1979-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,8.0,120.8
1979-11-01 12:00:00+00:00,Litoral De Pecem,2.0,0.7,-65.9
1979-11-01 12:00:00+00:00,Litoral Norte,1.4,3.5,141.8
1979-11-01 12:00:00+00:00,Macico De Baturite,5.1,26.8,421.9
1979-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,43.5,764.8
1979-12-01 12:00:00+00:00,Cariri,68.0,29.3,-56.9
1979-12-01 12:00:00+00:00,Ibiapaba,34.2,10.5,-69.4
1979-12-01 12:00:00+00:00,Jaguaribana,21.4,4.0,-81.3
1979-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,3.7,-85.3
1979-12-01 12:00:00+00:00,Litoral De Pecem,18.2,9.0,-50.7
1979-12-01 12:00:00+00:00,Litoral Norte,20.5,4.5,-78.2
1979-12-01 12:00:00+00:00,Macico De Baturite,23.9,0.7,-96.9
1979-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,8.3,-74.3
1980-01-01 12:00:00+00:00,Cariri,147.7,168.5,14.0
1980-01-01 12:00:00+00:00,Ibiapaba,109.5,58.5,-46.5
1980-01-01 12:00:00+00:00,Jaguaribana,84.7,57.2,-32.5
1980-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,93.7,-2.7
1980-01-01 12:00:00+00:00,Litoral De Pecem,87.5,76.4,-12.7
1980-01-01 12:00:00+00:00,Litoral Norte,111.0,63.9,-42.5
1980-01-01 12:00:00+00:00,Macico De Baturite,96.9,56.1,-42.2
1980-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,100.7,14.9
1980-02-01 12:00:00+00:00,Cariri,157.7,335.5,112.8
1980-02-01 12:00:00+00:00,Ibiapaba,136.6,293.7,115.0
1980-02-01 12:00:00+00:00,Jaguaribana,105.7,281.5,166.2
1980-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,392.1,193.3
1980-02-01 12:00:00+00:00,Litoral De Pecem,122.9,216.4,76.1
1980-02-01 12:00:00+00:00,Litoral Norte,152.4,293.3,92.4
1980-02-01 12:00:00+00:00,Macico De Baturite,116.8,326.0,179.2
1980-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,246.8,152.7
1980-03-01 12:00:00+00:00,Cariri,216.3,153.8,-28.9
1980-03-01 12:00:00+00:00,Ibiapaba,230.5,199.9,-13.3
1980-03-01 12:00:00+00:00,Jaguaribana,189.5,177.2,-6.5
1980-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,172.6,-31.2
1980-03-01 12:00:00+00:00,Litoral De Pecem,231.5,171.8,-25.8
1980-03-01 12:00:00+00:00,Litoral Norte,264.2,183.3,-30.6
1980-03-01 12:00:00+00:00,Macico De Baturite,209.5,141.4,-32.5
1980-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,131.1,-23.7
1980-04-01 12:00:00+00:00,Cariri,178.5,31.5,-82.3
1980-04-01 12:00:00+00:00,Ibiapaba,208.0,50.8,-75.6
1980-04-01 12:00:00+00:00,Jaguaribana,184.2,48.8,-73.5
1980-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,44.5,-83.1
1980-04-01 12:00:00+00:00,Litoral De Pecem,210.0,46.9,-77.7
1980-04-01 12:00:00+00:00,Litoral Norte,240.2,80.8,-66.4
1980-04-01 12:00:00+00:00,Macico De Baturite,222.5,59.1,-73.4
1980-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,37.7,-76.1
1980-05-01 12:00:00+00:00,Cariri,64.1,28.5,-55.5
1980-05-01 12:00:00+00:00,Ibiapaba,97.0,17.9,-81.5
1980-05-01 12:00:00+00:00,Jaguaribana,100.6,19.5,-80.7
1980-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,56.1,-62.3
